document	label
문제는 이제 한국온지 5년도 안된자가 한국에 대해 얼마나 알까 하는것이고 입법의 권한을 갖는것이고 이런자를 그저 보수당이란 이유로 뽑은 그지역 사람들의 이기적인 속내다.	0
학교에서도, 꼭 싸움 못하는 것들이 입만 나불거리더라ㅉㅉㅉ 딱 그꼴이네	0
이정희 개털됐다ㅡ이정희개털되다ㅡ	0
아 그랜드체이스해야된다고 입터니까 집중이안되쟈나	0
아버지 고향이 평양이라네요?작고하신 울 부모님들도 고향이 이북! 해서 공산당의 실체를 직접 격어서 엄청 싫어 했는데? 없는이들이 이웃들이 돌변해서 완장 차고 지주들꺼 다~빼앗고 죽이고! 그런 끔찍한 경험을 하셔서?그런데 아버지 고향이 이북인 여자가 저리 북한 공산주의에 대해 후한 마음? 부모 신분이 수상하네? 이북서 완장차고 기득권 잡았었나?ㆍ	1
정은아 오늘 누구 장례식 가려고 그렇게 옷 입었니?? 아니야 니가 주인공이야 ㅠㅜ	0
장신영 안나왔으면 좋겠다드세보여 남편 휘어잡는거같이보이는데애데리고 재혼했으면 좀더 잘해야되지않을까	1
나창정 ㅋㅋ	0
정부의 부동산정책 지지합니다. 부동산으로 부자된 사람들 이제 제대로 세금을 내도록 도와줍시다..	0
박정희대통령을좀존경했었다그래서박근혜도대통령도 좀케보았는데 ‥ ‥ 진심어린사과하세요대통령잘못이다는아니지많제일위에있는사람으로써 책임을통감하시기바랍니다 우리나라부정부폐법가지고가지고노는것들부터차근차근싹을잘라버리지않는다면결코박근혜대통령님도 손가락질을받게될껍니다 지금국민들이이러는건 다잘못이있지많정부에대한믿음이깨진지오래고국회의원등여러윗대가리들의행동에있어서국민들에게신뢰와믿음을져버렸으니 그에책임도아니라고할수없죠 ‥	0
대변인이 뭐하는 직업인지 부터 개념정리하고 일하셔야겠네... 지 개인생각 씨부리라고 있는 직책이 아니거늘...	0
저거저거 또 남탓하기 바쁘네 사회생활도 부하직원이 잘못하면 같이 떠안는판에	1
보복정치를 하겠다?주둥아리 조심해서 놀려라.세상이 그리 호락호락하지않다.	1
혈당체크기 오상거 샀는데 드럽게 좋아.너무 싸고	0
난 전라도사람중에도 여러분들과같은생각하는사람두 있어요..	0
문희상도 새민련대표도 의원직 박탈하라	0
안보이나요?	0
고 노무현 대통령은 무슨 대역죄로 탄핵한거냐	0
당신의 조국 전체를 욕하지 마세요......당신을 돌아가게 만든 그 놈들만 미워하세요......바로 그놈들이 한국미래의 무겁고 힘든 짐입니다.	0
r끼니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 	0
둘이 뭐 있냐	0
잘못한게 없으면 말도 제대로 못할게 뭐가 있냐 	0
ㄴㅏ경원 미모 봐라. 실화냐?	0
북유럽에서는 어부가 국회위원을 한다고 들었다....우리나라는 왜 없나하면...보통 법률용어나 전문용어를 중국발음으로 표기하기 때문이다...대학교수들이 오랫동안 이런 습성을 버리지 않고 있기에 우리말은 이해하기 힘든말이 되버렸다...밀당 참좋은 우리말이다...밀고 당기기...이걸 중국발음으로하면 견인이 되는 것이다..견인은 중국발음이고 우리말과는 전혀상관없는 말인데도 이렇게 중국말을 쓰다보니 어부가 국회의원이 되기 힘든 것이다...	0
1번	0
지하 터널에서 잡으려 하지말고 이럴때 저놈 무인기로 잡아서 폭격해야지.	0
아니 저 쉐킷들 사람까지 통째로 판 돈보다 게임이라는 컨텐츠가 벌어들이는 돈이 더 큰데 게임은 신경도 안쓰고 쓰레기 산업 살려보겠다고 OOO 하는것 보소	0
Mbc 주말 드라마 다시했으면 ㅠㅠ	0
투표소에서 미어터지는 인파를 보니 참 묘한 기분이 든다. 몇몇 사람들도 와.. 이런 줄은 처음본다고도 했지.. 누굴 지지하든 이렇게 적극적인 의사표현을 하고 그것을 모아 미래를 결정하는 이 과정 자체가 이 사회가 살아있음을 느끼게 한다. 누가 되더라도 국민들의 의식은 계속 성장할 것이며 역사도 진보할 것이다. 대한민국은 퇴행하지 않는다. 모쪼록 대통령의 자리에 올라있는 5년, 아니 그 이후에도 국민들의 절실한 선택이 만든 자리이며, 자신을 지지하지 않은 사람 역시 많았다는것을 잊어서는 안될 것이다.	0
베트남 따위가 차세대 성장동력도 없는데중진국까진 기적적으로 도달한다 해도그 이후는 뭘로 견인해나갈건데주력산업이 농사밖에 없는놈들이	0
근데 진짜 궁금한데 안재환이 자살을 했는데 왜 정선희가 욕을 먹는거죠? 정말 궁금해서 그래요 타살이어서 그런건가요? 빚때문에 스트레스받아서 자살한건데 남아잇는사람이 욕먹어야하는이유가 정말 궁금해요	0
벌레놈들 좆됐다	1
당연한걸 재판까지 갔나? 대한민국 만세 !!	0
사폿으로 잘만 굴리면 할만할거같은데 아니면 패시브를 조금 손보는것도 좋을것같다 생존관련으로	0
 나와있네 병신아 그러니까 출처알수없는앱 설정이 체크 돼있으면 무용지물이라고 	1
궁금햇는데.. 이렇게 됐네요.. 복무 잘 마치시고 좋으 모습으로 만나요~	0
국민이 아니라 니가 원하는 거겟지	0
댓글 수준들이 진짜 이게 머냐 철부지 어린아이들만 다는건가 전쟁나면 다 끝이야	0
둘다 너무필요할때 만나서 잘들논다	0
다시는 안할거라고 말하고 반성하고있으니까 집유란다.ㅋ ㅋ 미국용병판사 도입이 시급하다.총선승리한 여당은 하루빨리 용병판사제도를 입법해서 당장시행 해야한다.	0
소추 vs 등드름 뭐가 더 낫냐?	0
김정은 망할것아ㅡㅡ너때문에 학교에서 통일포스터 강제로했단말야ㅡㅡ	0
난 안접엇는데.........으뜩해???	0
사과는 받는 사람입장이 더 중요하다고 보는데, 그럼 예를들어,잘못한 사람이 상대편의 감정과 생각에 상관없이 멋대로 사과했다고 치더라도 무조건 사과를 받아들여야 한단 말인가요? 편한대로 생각하지 맙시다, 무조건 받아들여야 유감이지 않겠네요.군림하는 느낌이 팍팍 오네요. 모든 공무원들 제자리에서 자기 일 충실히 하면 별일 안 생길거고, 더불어 감독, 감찰 잘 하면 생길 일들도 안생기겠죠, 다들 직업 윤리 잘지키고 윤리적으로 도덕적으로 타락하지 말기를 간절히 기도드립니다.	0
인간들이 재정신이 아니다. 뇌물을 정당하다고 생각하는 쓰레기들이다. 국회의원뿐 아니라 기자새끼들도 왜 이법의 취지를 알리려 하지 않고 논란만 여기하나!	1
유재석은 이제 하차해라	0
ㅋㅋㅋㅋㅋㅋㅋㅋ 또 셀프 개혁 대안이겠지........국정도 또 셀프 개혁한다고 ㅋㅋㅋㅋ	0
아픈 만큼 성숙한 배우가 되세요 올해부터는 하시는일 잘 되시구요^^	0
어려운 결정 하셨네요. 안의원님 많이 도와드리세요. 응원합니다.	0
너거 집단이 그렇지 8명으로 조사를 했다고 에라이 도라이 언론이네 사라져라	1
김보라 이쁘네	0
꼭 보면 엠생/백수/모쏠아다/그지새키일수록 얼굴에 집착을하더라 ㅋㅋㅋ	1
저러니 기레기 소리 듣지	1
보좌관이 안내하면되지뭔개소리	1
정형돈 불안장애 개구라지 돼지새끼 저거	1
정치판에서는 박근헤가 쳐맞고ㅎㅎㅎ 야구판에서는 박근영이 쳐맞고 ㅎㅎㅎ	0
북한이 선공격시작하고 잠시동안 전쟁이지 한 미 연합이 반격들어가면 빨갱이 학살이다 이 돼지시키야	1
근데 어차피 요즘 나갈일 많이 없어서	0
최소한 저 사악한것들 보다는 더럽게 살지않았다?원래 범인은 숨기려 더 큰소리치는법. 저 사악한것들이 누구인지 양식있는 국민들은 다안다. 꼼수.가짜뉴스 양산집합체아니었던가!	0
닭크나이트였지ㅋㅋ	0
흠...................	0
항상 강력대응외치고 제대로실천하는 대통령못봄ㅋ박근혜대통령님..믿어볼게요ㅋㅋ	0
박근혜 부정선거당선에, 가정을 꾸려본적도, 자식을 군에 보내본적도, 그렇다고 본인이 가본적도, 정치활동을 제대로 해본적도 없다. 그런자가 자신 능력밖의 얘길하는걸 비난하는게 무슨잘못이있냐..? 우리가 투표를 하기전 후보자의 성품과 인생관을 청문하는게 어떤이유에선데..? 무슨 지금은 독재정권시절도 아니건만 스스로 필터링한답시고 댓글지우고.. ㅋㅋ 어이가없네 네이버 수꼴촌 운영자들아 잘못된게있다면 정식고소라도 해보시던가!?	0
이런 나라 떠나고 싶다~~	0
하정우 작품은 거의 다 재밌는듯	0
영남 자민련이 저리 반대하니 해당 31번 동네는 선별해서 주도록 하죠. 뭐 지들 선택에 지들도 책임져야죠...	0
국민의 염원했던 종북척결... 드디어 이뤄졌구나.... 오늘을 국경일로 재정하자..	0
30대 아지매들 또 왜불편한데?ㅋㅋㅋ 차태현만큼 드립잘치는 사람이 또있어?	0
난 납득이 안가 4년만에18억	1
전투복과 전투화가 상시준비된 1인. 불러만 주면 갑니다.	0
협곡인줄알고 놀랫다 다행히 구토체스였네	0
지희는 코좀손보고와라	1
평민당종자들이 데모나 할 줄 알았지..머 할줄 알아야지. 김종훈같은 세계적인 인물이 조국에 헌신하러 돌아왓는데...이 OOO들은 얼마나 깨끗해서 OOO이고. 이 씨부1 랄 자슥들	1
진보,보수를 떠나 모두들 투표하셔서더욱더 발전된 대한민국을 만들어 갑시다	0
상또라이가 따로없네 아직도 남탓에 유언비어 드립까고 있네ㅋㅋㅋ답이없다	1
우주게이ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
그놈의 입! 입! 입! 입! 입!	0
유명연예인 1회 강연료천만원ㆍ50대도 아님ㆍ그렇게 따지믄 18억 버는건 일도 아닌듯ㆍ자괴감은 드는건 사실이나어찌 억대 버는건 태씨 아저씨 뿐인가ㆍ새삼스럽게ㆍㆍ	1
아?W 씹망작니 라이엇 이섀끼들은 왜캐 아칼리에 집착하냐 미친놈들이 이정도왔으면 아칼리리인데 코그모 르블랑 피즈는 잘도 롤백하더만 아칼리는 ㅋㅋㅋ 라이엇 윗대가리중에 아칼리 원챔유저라도 있는건가 싶을정도네	1
기자님...이런 기사가 현실인건 인정하지만 ㅡ 이십대중후반으로써 이글을 읽고 불안해할수도있는 학생들을 생각해보세요ㅡ제목으로라도...전시상황돌입이 아닌 북한과 사이나빠진다거나 그런걸로 바꿔주시?	0
제발 세월호 트라우마에서 정상적인 생활로 돌아가자..사후수습잘해드리고 이젠 정상적인 생활로 모두가 돌아가자 여기서 서로 말로서 싸워보아야 누가 알아주는가? 반대도 반이고 찬성도 반이니...결국 국민들만 편가르기한 청와대와 유족대표....다 꼴보기 싫다	0
머라는거야? ㅇ ㅣ ㅅ ㅔ ㅋ ㅣ 니가 못산건아니고?	1
왜 백현이가 사과하고 상처받아야 되는건지 모르겠다...솔직히 말하자면 선택은 걔가했고 끝낸것도 걔인데 왜 엄한사람이 질타받아야 되냐고. 백현이가 한말 하나도 틀린말 아니잖아. 우울하다고 자기만의 감성에빠져서 벗어나려는 노력조차 안하는 사람들보면 한심함. 진짜 백현이말 틀린거 하나도없음	1
북에서는 자유롭게 배타고 오드만 왜 우린 일본도 못가냐 재앙아?	1
연예계는 다 짜고치는 고스톱.좋댄다 다들 ㅎ	1
바람피는 인간들은 최소한의 생활비 양육비도 언주는놈이 많다. 처벌을 해야함	0
처음엔 나름 안타깝다는 생각을 했는데 기사 읽다보니 이건 뭐지...?싶다. 진심일까, 이님 이것도 언론의 장난질일까...	0
면상에 걸레냄새나는 메갈년들 수지 엄청 까대네ㅋㅋㅋ 열폭	1
총선 승패를 가른 네가지 키워드.. 박근혜 차명진 황교안 그리고 코로나	0
시스템 만들지말고 그냥 물러나는게 국민에게 큰 기쁨을 드리는거 같은데 자네 생각은 어떤지?	0
좆피 좆우 없	1
대통령이 국민을 대표하고 국정운영에 있어서 막중한 책임이 있는건 사실이지만 대통령은 너희들이 생각하는 초인이 아니다 대통령이 기계가 아닌 이상 공무원들의 썩어빠진 업무실태를 족집게처럼 찾아내는게 니네들 눈에는 지나가는 개미 밟는것처럼 쉬운일로 보이나 침몰사고도 마찬가지다 부처별 맡은 업무를 혈세나 쳐받아먹는 공무원들이 대처를 존나 못한것 뿐이지 그걸 갖고 대통령 보고 손가락질 하는건 저능아나 하는 짓이다	0
좌빨새끼들은 내로남불 우기는게 답인줄 아니까 인간 이하새끼들	1
니가 후임한테 끓여다바쳤을것같은데ㅋ	0
진짜 전쟁나는건가? 새벽에 우리동네 에 탱크 잔뜩있던데	0
판교 잠실은 넣자 솔직히	0
아무리 좋게 생각 할려고 해도 문재인은 지금 대통령 선거 유세하러 다니는 거라고 생각됨..대통령병 걸린거 확실함..	1
   중국,미국 성님들이 손대지않는이상 안오른다	0
여성부폐쇄해서 여성부직원들 다북한 총알받이로쓰고 군대 성노예위안부로 갖다바치자	1
장성택과 이혼했다 하더러도 전 남편을 기관총으로 처형하고 현장에서 화염방사기로 태워 시신의 흔적도 없애 버린일에 아무런 느낌이 없었다면 그건 사람이 아니지! 김정은 똥돼지 새뀌 악마나 웃고 다니지!	1
어차피 헤어져도 남잔 손해보는거 없음ㅋㅋ 나도 작년에 헤어지고 지금은 전 여친이 내가 아는선배랑 사귀는것도 알고 학교에서도 몇번 마주쳤지만 뭐랄까 내가 먼저 했다는 우월감 같은게 있음ㅋ	0
그런데 기자도 참.... 수리원이 아니라 수리온이겠지... 뭐 그렇게 중요한부분은 아닌데 눈에거슬려서	0
8대1이면 통진당이 저지른 일들이 심각한 문제가 있었다는거네. 돈 내놓고 가라 바이바이	0
병신새끼 지 이야기 쳐하고 자빠졌네.	1
좌좀댓글보면 저사람 이해가지 언어쓰믄 개돼지 ㅉㅉ	1
간통죄 페지는 좌빨들이 좋아하는거잔아...특히 민변과 페미들....워마드 등등	1
태구민 세금 낸거 조회해보면 양지돈인지 음지돈인지 캐치 가능함	0
어찌되었든 태구민은 강남종부세가올라가든 집값이떨어지든 상관없음.거기안사니까!!곧 종부세2차폭탄맞을각인데 기분좋으시겠어요~강남분들~	0
솔직히 좀 빠졌으면 좋겠어요	0
반사다 이것들아	0
가수.아이돌 들이 드라마 하니까 진짜배우들은 기회를 놓친다 연기도 뭐같이 하면서	1
